child,parent
ICD10-CM:T63.044D,INJ060
ICD10-CM:T63.044S,INJ075
ICD10-CM:T63.061A,INJ023
ICD10-CM:T63.061D,INJ060
ICD10-CM:T63.061S,INJ075
ICD10-CM:T63.062A,MBD012
ICD10-CM:T63.062A,EXT021
ICD10-CM:T63.062A,INJ023
ICD10-CM:T63.062A,EXT012
ICD10-CM:T63.062D,MBD027
ICD10-CM:T63.062D,INJ060
ICD10-CM:T63.062S,MBD034
ICD10-CM:T63.062S,INJ075
ICD10-CM:T63.063A,INJ023
ICD10-CM:T63.063A,EXT022
ICD10-CM:T63.063A,EXT012
ICD10-CM:T63.063D,INJ060
ICD10-CM:T63.063S,INJ075
ICD10-CM:T63.064A,INJ023
ICD10-CM:T63.064A,EXT023
ICD10-CM:T63.064A,EXT012
ICD10-CM:T63.064D,INJ060
ICD10-CM:T63.064S,INJ075
ICD10-CM:T63.071A,INJ023
ICD10-CM:T63.071D,INJ060
ICD10-CM:T63.071S,INJ075
ICD10-CM:T63.072A,MBD012
ICD10-CM:T63.072A,INJ023
ICD10-CM:T63.072A,EXT012
ICD10-CM:T63.072A,EXT021
ICD10-CM:T63.072D,INJ060
ICD10-CM:T63.072D,MBD027
ICD10-CM:T63.072S,MBD034
ICD10-CM:T63.072S,INJ075
ICD10-CM:T63.073A,EXT012
ICD10-CM:T63.073A,EXT022
ICD10-CM:T63.073A,INJ023
ICD10-CM:T63.073D,INJ060
ICD10-CM:T63.073S,INJ075
ICD10-CM:T63.074A,EXT023
ICD10-CM:T63.074A,EXT012
ICD10-CM:T63.074A,INJ023
ICD10-CM:T63.074D,INJ060
ICD10-CM:T63.074S,INJ075
ICD10-CM:T63.081A,INJ023
ICD10-CM:T63.081D,INJ060
ICD10-CM:T63.081S,INJ075
ICD10-CM:T63.082A,MBD012
ICD10-CM:T63.082A,INJ023
ICD10-CM:T63.082A,EXT021
ICD10-CM:T63.082A,EXT012
ICD10-CM:T63.082D,INJ060
ICD10-CM:T63.082D,MBD027
ICD10-CM:T63.082S,MBD034
ICD10-CM:T63.082S,INJ075
ICD10-CM:T63.083A,EXT012
ICD10-CM:T63.083A,INJ023
ICD10-CM:T63.083A,EXT022
ICD10-CM:T63.083D,INJ060
ICD10-CM:T63.083S,INJ075
ICD10-CM:T63.084A,EXT012
ICD10-CM:T63.084A,EXT023
ICD10-CM:T63.084A,INJ023
ICD10-CM:T63.084D,INJ060
ICD10-CM:T63.084S,INJ075
ICD10-CM:T63.091A,INJ023
ICD10-CM:T63.091D,INJ060
ICD10-CM:T63.091S,INJ075
ICD10-CM:T63.092A,INJ023
ICD10-CM:T63.092A,EXT012
ICD10-CM:T63.092A,EXT021
ICD10-CM:T63.092A,MBD012
ICD10-CM:T63.092D,MBD027
ICD10-CM:T63.092D,INJ060
ICD10-CM:T63.092S,MBD034
ICD10-CM:T63.092S,INJ075
ICD10-CM:T63.093A,EXT022
ICD10-CM:T63.093A,EXT012
ICD10-CM:T63.093A,INJ023
ICD10-CM:T63.093D,INJ060
ICD10-CM:T63.093S,INJ075
ICD10-CM:T63.094A,EXT023
ICD10-CM:T63.094A,INJ023
ICD10-CM:T63.094A,EXT012
ICD10-CM:T63.094D,INJ060
ICD10-CM:T63.094S,INJ075
ICD10-CM:T63.111A,INJ023
ICD10-CM:T63.111D,INJ060
ICD10-CM:T63.111S,INJ075
ICD10-CM:T63.112A,INJ023
ICD10-CM:T63.112A,MBD012
ICD10-CM:T63.112A,EXT021
ICD10-CM:T63.112A,EXT012
ICD10-CM:T63.112D,MBD027
ICD10-CM:T63.112D,INJ060
ICD10-CM:T63.112S,MBD034
ICD10-CM:T63.112S,INJ075
ICD10-CM:T63.113A,EXT022
ICD10-CM:T63.113A,INJ023
ICD10-CM:T63.113A,EXT012
ICD10-CM:T63.113D,INJ060
ICD10-CM:T63.113S,INJ075
ICD10-CM:T63.114A,EXT012
ICD10-CM:T63.114A,EXT023
ICD10-CM:T63.114A,INJ023
ICD10-CM:T63.114D,INJ060
ICD10-CM:T63.114S,INJ075
ICD10-CM:T63.121A,INJ023
ICD10-CM:T63.121D,INJ060
ICD10-CM:T63.121S,INJ075
ICD10-CM:T63.122A,INJ023
ICD10-CM:T63.122A,EXT021
ICD10-CM:T63.122A,MBD012
ICD10-CM:T63.122A,EXT012
ICD10-CM:T63.122D,MBD027
ICD10-CM:T63.122D,INJ060
ICD10-CM:T63.122S,INJ075
ICD10-CM:T63.122S,MBD034
ICD10-CM:T63.123A,EXT022
ICD10-CM:T63.123A,EXT012
ICD10-CM:T63.123A,INJ023
ICD10-CM:T63.123D,INJ060
ICD10-CM:T63.123S,INJ075
ICD10-CM:T63.124A,EXT012
ICD10-CM:T63.124A,INJ023
ICD10-CM:T63.124A,EXT023
ICD10-CM:T63.124D,INJ060
ICD10-CM:T63.124S,INJ075
ICD10-CM:T63.191A,INJ023
ICD10-CM:T63.191D,INJ060
ICD10-CM:T63.191S,INJ075
ICD10-CM:T63.192A,MBD012
ICD10-CM:T63.192A,INJ023
ICD10-CM:T63.192A,EXT012
ICD10-CM:T63.192A,EXT021
ICD10-CM:T63.192D,INJ060
ICD10-CM:T63.192D,MBD027
ICD10-CM:T63.192S,INJ075
ICD10-CM:T63.192S,MBD034
ICD10-CM:T63.193A,INJ023
ICD10-CM:T63.193A,EXT012
ICD10-CM:T63.193A,EXT022
ICD10-CM:T63.193D,INJ060
ICD10-CM:T63.193S,INJ075
ICD10-CM:T63.194A,EXT012
ICD10-CM:T63.194A,INJ023
ICD10-CM:T63.194A,EXT023
ICD10-CM:T63.194D,INJ060
ICD10-CM:T63.194S,INJ075
ICD10-CM:T63.2X1A,INJ023
ICD10-CM:T63.2X1D,INJ060
ICD10-CM:T63.2X1S,INJ075
ICD10-CM:T63.2X2A,MBD012
ICD10-CM:T63.2X2A,EXT021
ICD10-CM:T63.2X2A,INJ023
ICD10-CM:T63.2X2A,EXT012
ICD10-CM:T63.2X2D,MBD027
ICD10-CM:T63.2X2D,INJ060
ICD10-CM:T63.2X2S,INJ075
ICD10-CM:T63.2X2S,MBD034
ICD10-CM:T63.2X3A,EXT022
ICD10-CM:T63.2X3A,INJ023
ICD10-CM:T63.2X3A,EXT012
ICD10-CM:T63.2X3D,INJ060
ICD10-CM:T63.2X3S,INJ075
ICD10-CM:T63.2X4A,INJ023
ICD10-CM:T63.2X4A,EXT012
ICD10-CM:T63.2X4A,EXT023
ICD10-CM:T63.2X4D,INJ060
ICD10-CM:T63.2X4S,INJ075
ICD10-CM:T63.301A,INJ023
ICD10-CM:T63.301D,INJ060
ICD10-CM:T63.301S,INJ075
ICD10-CM:T63.302A,EXT012
ICD10-CM:T63.302A,INJ023
ICD10-CM:T63.302A,EXT021
ICD10-CM:T63.302A,MBD012
ICD10-CM:T63.302D,MBD027
ICD10-CM:T63.302D,INJ060
ICD10-CM:T63.302S,MBD034
ICD10-CM:T63.302S,INJ075
ICD10-CM:T63.303A,INJ023
ICD10-CM:T63.303A,EXT012
ICD10-CM:T63.303A,EXT022
ICD10-CM:T63.303D,INJ060
ICD10-CM:T63.303S,INJ075
ICD10-CM:T63.304A,INJ023
ICD10-CM:T63.304A,EXT023
ICD10-CM:T63.304A,EXT012
ICD10-CM:T63.304D,INJ060
ICD10-CM:T63.304S,INJ075
ICD10-CM:T63.311A,INJ023
ICD10-CM:T63.311D,INJ060
ICD10-CM:T63.311S,INJ075
ICD10-CM:T63.312A,EXT012
ICD10-CM:T63.312A,EXT021
ICD10-CM:T63.312A,INJ023
ICD10-CM:T63.312A,MBD012
ICD10-CM:T63.312D,INJ060
ICD10-CM:T63.312D,MBD027
ICD10-CM:T63.312S,MBD034
ICD10-CM:T63.312S,INJ075
ICD10-CM:T63.313A,INJ023
ICD10-CM:T63.313A,EXT022
ICD10-CM:T63.313A,EXT012
ICD10-CM:T63.313D,INJ060
ICD10-CM:T63.313S,INJ075
ICD10-CM:T63.314A,EXT023
ICD10-CM:T63.314A,INJ023
ICD10-CM:T63.314A,EXT012
ICD10-CM:T63.314D,INJ060
ICD10-CM:T63.314S,INJ075
ICD10-CM:T63.321A,INJ023
ICD10-CM:T63.321D,INJ060
ICD10-CM:T63.321S,INJ075
ICD10-CM:T63.322A,EXT021
ICD10-CM:T63.322A,INJ023
ICD10-CM:T63.322A,MBD012
ICD10-CM:T63.322A,EXT012
ICD10-CM:T63.322D,MBD027
ICD10-CM:T63.322D,INJ060
ICD10-CM:T63.322S,INJ075
ICD10-CM:T63.322S,MBD034
ICD10-CM:T63.323A,INJ023
ICD10-CM:T63.323A,EXT012
ICD10-CM:T63.323A,EXT022
ICD10-CM:T63.323D,INJ060
ICD10-CM:T63.323S,INJ075
ICD10-CM:T63.324A,INJ023
ICD10-CM:T63.324A,EXT023
ICD10-CM:T63.324A,EXT012
ICD10-CM:T63.324D,INJ060
ICD10-CM:T63.324S,INJ075
ICD10-CM:T63.331A,INJ023
ICD10-CM:T63.331D,INJ060
ICD10-CM:T63.331S,INJ075
ICD10-CM:T63.332A,INJ023
ICD10-CM:T63.332A,EXT012
ICD10-CM:T63.332A,MBD012
ICD10-CM:T63.332A,EXT021
ICD10-CM:T63.332D,INJ060
ICD10-CM:T63.332D,MBD027
ICD10-CM:T63.332S,INJ075
ICD10-CM:T63.332S,MBD034
ICD10-CM:T63.333A,EXT022
ICD10-CM:T63.333A,EXT012
ICD10-CM:T63.333A,INJ023
ICD10-CM:T63.333D,INJ060
ICD10-CM:T63.333S,INJ075
ICD10-CM:T63.334A,EXT023
ICD10-CM:T63.334A,EXT012
ICD10-CM:T63.334A,INJ023
ICD10-CM:T63.334D,INJ060
ICD10-CM:T63.334S,INJ075
ICD10-CM:T63.391A,INJ023
ICD10-CM:T63.391D,INJ060
ICD10-CM:T63.391S,INJ075
ICD10-CM:T63.392A,INJ023
ICD10-CM:T63.392A,EXT012
ICD10-CM:T63.392A,EXT021
ICD10-CM:T63.392A,MBD012
ICD10-CM:T63.392D,INJ060
ICD10-CM:T63.392D,MBD027
ICD10-CM:T63.392S,MBD034
ICD10-CM:T63.392S,INJ075
ICD10-CM:T63.393A,INJ023
ICD10-CM:T63.393A,EXT012
ICD10-CM:T63.393A,EXT022
ICD10-CM:T63.393D,INJ060
ICD10-CM:T63.393S,INJ075
ICD10-CM:T63.394A,INJ023
ICD10-CM:T63.394A,EXT023
ICD10-CM:T63.394A,EXT012
ICD10-CM:T63.394D,INJ060
ICD10-CM:T63.394S,INJ075
ICD10-CM:T63.411A,INJ023
ICD10-CM:T63.411D,INJ060
ICD10-CM:T63.411S,INJ075
ICD10-CM:T63.412A,EXT021
ICD10-CM:T63.412A,INJ023
ICD10-CM:T63.412A,EXT012
ICD10-CM:T63.412A,MBD012
ICD10-CM:T63.412D,INJ060
ICD10-CM:T63.412D,MBD027
ICD10-CM:T63.412S,MBD034
ICD10-CM:T63.412S,INJ075
ICD10-CM:T63.413A,INJ023
ICD10-CM:T63.413A,EXT012
ICD10-CM:T63.413A,EXT022
ICD10-CM:T63.413D,INJ060
ICD10-CM:T63.413S,INJ075
ICD10-CM:T63.414A,INJ023
ICD10-CM:T63.414A,EXT023
ICD10-CM:T63.414A,EXT012
ICD10-CM:T63.414D,INJ060
ICD10-CM:T63.414S,INJ075
ICD10-CM:T63.421A,EXT012
ICD10-CM:T63.421A,INJ023
ICD10-CM:T63.421A,EXT020
ICD10-CM:T63.421D,INJ060
ICD10-CM:T63.421S,INJ075
ICD10-CM:T63.422A,MBD012
ICD10-CM:T63.422A,EXT012
ICD10-CM:T63.422A,INJ023
ICD10-CM:T63.422A,EXT021
ICD10-CM:T63.422D,INJ060
ICD10-CM:T63.422D,MBD027
ICD10-CM:T63.422S,INJ075
ICD10-CM:T63.422S,MBD034
ICD10-CM:T63.423A,EXT022
ICD10-CM:T63.423A,INJ023
ICD10-CM:T63.423A,EXT012
ICD10-CM:T63.423D,INJ060
ICD10-CM:T63.423S,INJ075
ICD10-CM:T63.424A,EXT012
ICD10-CM:T63.424A,INJ023
ICD10-CM:T63.424A,EXT023
ICD10-CM:T63.424D,INJ060
ICD10-CM:T63.424S,INJ075
ICD10-CM:T63.431A,INJ023
ICD10-CM:T63.431A,EXT012
ICD10-CM:T63.431A,EXT020
ICD10-CM:T63.431D,INJ060
ICD10-CM:T63.431S,INJ075
ICD10-CM:T63.432A,EXT012
ICD10-CM:T63.432A,INJ023
ICD10-CM:T63.432A,MBD012
ICD10-CM:T63.432A,EXT021
ICD10-CM:T63.432D,INJ060
ICD10-CM:T63.432D,MBD027
ICD10-CM:T63.432S,INJ075
ICD10-CM:T63.432S,MBD034
ICD10-CM:T63.433A,EXT012
ICD10-CM:T63.433A,EXT022
ICD10-CM:T63.433A,INJ023
ICD10-CM:T63.433D,INJ060
ICD10-CM:T63.433S,INJ075
ICD10-CM:T63.434A,EXT023
ICD10-CM:T63.434A,EXT012
ICD10-CM:T63.434A,INJ023
ICD10-CM:T63.434D,INJ060
ICD10-CM:T63.434S,INJ075
ICD10-CM:T63.441A,EXT012
ICD10-CM:T63.441A,INJ023
ICD10-CM:T63.441A,EXT020
ICD10-CM:T63.441D,INJ060
ICD10-CM:T63.441S,INJ075
ICD10-CM:T63.442A,EXT012
ICD10-CM:T63.442A,INJ023
ICD10-CM:T63.442A,EXT021
ICD10-CM:T63.442A,MBD012
ICD10-CM:T63.442D,MBD027
ICD10-CM:T63.442D,INJ060
ICD10-CM:T63.442S,MBD034
ICD10-CM:T63.442S,INJ075
ICD10-CM:T63.443A,INJ023
ICD10-CM:T63.443A,EXT022
ICD10-CM:T63.443A,EXT012
ICD10-CM:T63.443D,INJ060
ICD10-CM:T63.443S,INJ075
ICD10-CM:T63.444A,INJ023
ICD10-CM:T63.444A,EXT023
ICD10-CM:T63.444A,EXT012
ICD10-CM:T63.444D,INJ060
ICD10-CM:T63.444S,INJ075
ICD10-CM:T63.451A,INJ023
ICD10-CM:T63.451A,EXT012
ICD10-CM:T63.451A,EXT020
ICD10-CM:T63.451D,INJ060
ICD10-CM:T63.451S,INJ075
ICD10-CM:T63.452A,INJ023
ICD10-CM:T63.452A,EXT012
ICD10-CM:T63.452A,EXT021
ICD10-CM:T63.452A,MBD012
ICD10-CM:T63.452D,MBD027
ICD10-CM:T63.452D,INJ060
ICD10-CM:T63.452S,MBD034
ICD10-CM:T63.452S,INJ075
ICD10-CM:T63.453A,EXT022
ICD10-CM:T63.453A,INJ023
ICD10-CM:T63.453A,EXT012
ICD10-CM:T63.453D,INJ060
ICD10-CM:T63.453S,INJ075
ICD10-CM:T63.454A,INJ023
ICD10-CM:T63.454A,EXT012
ICD10-CM:T63.454A,EXT023
ICD10-CM:T63.454D,INJ060
ICD10-CM:T63.454S,INJ075
ICD10-CM:T63.461A,EXT020
ICD10-CM:T63.461A,INJ023
ICD10-CM:T63.461A,EXT012
ICD10-CM:T63.461D,INJ060
ICD10-CM:T63.461S,INJ075
ICD10-CM:T63.462A,INJ023
ICD10-CM:T63.462A,MBD012
ICD10-CM:T63.462A,EXT012
ICD10-CM:T63.462A,EXT021
ICD10-CM:T63.462D,MBD027
ICD10-CM:T63.462D,INJ060
ICD10-CM:T63.462S,MBD034
ICD10-CM:T63.462S,INJ075
ICD10-CM:T63.463A,INJ023
ICD10-CM:T63.463A,EXT022
ICD10-CM:T63.463A,EXT012
ICD10-CM:T63.463D,INJ060
ICD10-CM:T63.463S,INJ075
ICD10-CM:T63.464A,INJ023
ICD10-CM:T63.464A,EXT023
ICD10-CM:T63.464A,EXT012
ICD10-CM:T63.464D,INJ060
ICD10-CM:T63.464S,INJ075
ICD10-CM:T63.481A,INJ023
ICD10-CM:T63.481A,EXT020
ICD10-CM:T63.481A,EXT012
ICD10-CM:T63.481D,INJ060
ICD10-CM:T63.481S,INJ075
ICD10-CM:T63.482A,EXT021
ICD10-CM:T63.482A,MBD012
ICD10-CM:T63.482A,EXT012
ICD10-CM:T63.482A,INJ023
ICD10-CM:T63.482D,MBD027
ICD10-CM:T63.482D,INJ060
ICD10-CM:T63.482S,INJ075
ICD10-CM:T63.482S,MBD034
ICD10-CM:T63.483A,INJ023
ICD10-CM:T63.483A,EXT022
ICD10-CM:T63.483A,EXT012
ICD10-CM:T63.483D,INJ060
ICD10-CM:T63.483S,INJ075
ICD10-CM:T63.484A,EXT012
ICD10-CM:T63.484A,INJ023
ICD10-CM:T63.484A,EXT023
ICD10-CM:T63.484D,INJ060
ICD10-CM:T63.484S,INJ075
ICD10-CM:T63.511A,EXT012
ICD10-CM:T63.511A,EXT020
ICD10-CM:T63.511A,INJ023
ICD10-CM:T63.511D,INJ060
ICD10-CM:T63.511S,INJ075
ICD10-CM:T63.512A,EXT021
ICD10-CM:T63.512A,EXT012
ICD10-CM:T63.512A,MBD012
ICD10-CM:T63.512A,INJ023
ICD10-CM:T63.512D,MBD027
ICD10-CM:T63.512D,INJ060
ICD10-CM:T63.512S,INJ075
ICD10-CM:T63.512S,MBD034
ICD10-CM:T63.513A,INJ023
ICD10-CM:T63.513A,EXT022
ICD10-CM:T63.513A,EXT012
ICD10-CM:T63.513D,INJ060
ICD10-CM:T63.513S,INJ075
ICD10-CM:T63.514A,EXT023
ICD10-CM:T63.514A,EXT012
ICD10-CM:T63.514A,INJ023
ICD10-CM:T63.514D,INJ060
ICD10-CM:T63.514S,INJ075
ICD10-CM:T63.591A,EXT020
ICD10-CM:T63.591A,INJ023
ICD10-CM:T63.591A,EXT012
ICD10-CM:T63.591D,INJ060
ICD10-CM:T63.591S,INJ075
ICD10-CM:T63.592A,INJ023
ICD10-CM:T63.592A,EXT012
ICD10-CM:T63.592A,MBD012
ICD10-CM:T63.592A,EXT021
ICD10-CM:T63.592D,INJ060
ICD10-CM:T63.592D,MBD027
ICD10-CM:T63.592S,INJ075
ICD10-CM:T63.592S,MBD034
ICD10-CM:T63.593A,EXT012
ICD10-CM:T63.593A,EXT022
ICD10-CM:T63.593A,INJ023
ICD10-CM:T63.593D,INJ060
ICD10-CM:T63.593S,INJ075
ICD10-CM:T63.594A,EXT023
ICD10-CM:T63.594A,INJ023
ICD10-CM:T63.594A,EXT012
ICD10-CM:T63.594D,INJ060
ICD10-CM:T63.594S,INJ075
ICD10-CM:T63.611A,EXT020
ICD10-CM:T63.611A,INJ023
ICD10-CM:T63.611A,EXT012
ICD10-CM:T63.611D,INJ060
ICD10-CM:T63.611S,INJ075
ICD10-CM:T63.612A,INJ023
ICD10-CM:T63.612A,EXT012
ICD10-CM:T63.612A,MBD012
ICD10-CM:T63.612A,EXT021
ICD10-CM:T63.612D,INJ060
ICD10-CM:T63.612D,MBD027
ICD10-CM:T63.612S,INJ075
ICD10-CM:T63.612S,MBD034
ICD10-CM:T63.613A,EXT012
ICD10-CM:T63.613A,EXT022
ICD10-CM:T63.613A,INJ023
ICD10-CM:T63.613D,INJ060
ICD10-CM:T63.613S,INJ075
ICD10-CM:T63.614A,EXT012
ICD10-CM:T63.614A,INJ023
ICD10-CM:T63.614A,EXT023
ICD10-CM:T63.614D,INJ060
ICD10-CM:T63.614S,INJ075
ICD10-CM:T63.621A,EXT012
ICD10-CM:T63.621A,INJ023
ICD10-CM:T63.621A,EXT020
ICD10-CM:T63.621D,INJ060
ICD10-CM:T63.621S,INJ075
ICD10-CM:T63.622A,INJ023
ICD10-CM:T63.622A,MBD012
ICD10-CM:T63.622A,EXT012
ICD10-CM:T63.622A,EXT021
ICD10-CM:T63.622D,INJ060
ICD10-CM:T63.622D,MBD027
ICD10-CM:T63.622S,INJ075
ICD10-CM:T63.622S,MBD034
ICD10-CM:T63.623A,EXT012
ICD10-CM:T63.623A,INJ023
ICD10-CM:T63.623A,EXT022
ICD10-CM:T63.623D,INJ060
ICD10-CM:T63.623S,INJ075
ICD10-CM:T63.624A,EXT012
ICD10-CM:T63.624A,INJ023
ICD10-CM:T63.624A,EXT023
ICD10-CM:T63.624D,INJ060
ICD10-CM:T63.624S,INJ075
ICD10-CM:T63.631A,INJ023
ICD10-CM:T63.631A,EXT020
ICD10-CM:T63.631A,EXT012
ICD10-CM:T63.631D,INJ060
ICD10-CM:T63.631S,INJ075
ICD10-CM:T63.632A,MBD012
ICD10-CM:T63.632A,EXT012
ICD10-CM:T63.632A,EXT021
ICD10-CM:T63.632A,INJ023
ICD10-CM:T63.632D,MBD027
ICD10-CM:T63.632D,INJ060
ICD10-CM:T63.632S,MBD034
ICD10-CM:T63.632S,INJ075
ICD10-CM:T63.633A,EXT012
ICD10-CM:T63.633A,INJ023
ICD10-CM:T63.633A,EXT022
ICD10-CM:T63.633D,INJ060
ICD10-CM:T63.633S,INJ075
ICD10-CM:T63.634A,EXT023
ICD10-CM:T63.634A,EXT012
ICD10-CM:T63.634A,INJ023
ICD10-CM:T63.634D,INJ060
ICD10-CM:T63.634S,INJ075
ICD10-CM:T63.691A,EXT020
ICD10-CM:T63.691A,INJ023
ICD10-CM:T63.691A,EXT012
ICD10-CM:T63.691D,INJ060
ICD10-CM:T63.691S,INJ075
ICD10-CM:T63.692A,MBD012
ICD10-CM:T63.692A,INJ023
ICD10-CM:T63.692A,EXT021
ICD10-CM:T63.692A,EXT012
ICD10-CM:T63.692D,MBD027
ICD10-CM:T63.692D,INJ060
ICD10-CM:T63.692S,INJ075
ICD10-CM:T63.692S,MBD034
ICD10-CM:T63.693A,INJ023
ICD10-CM:T63.693A,EXT012
ICD10-CM:T63.693A,EXT022
ICD10-CM:T63.693D,INJ060
ICD10-CM:T63.693S,INJ075
ICD10-CM:T63.694A,EXT023
ICD10-CM:T63.694A,EXT012
ICD10-CM:T63.694A,INJ023
ICD10-CM:T63.694D,INJ060
ICD10-CM:T63.694S,INJ075
ICD10-CM:T63.711A,EXT011
ICD10-CM:T63.711A,INJ023
ICD10-CM:T63.711A,EXT020
ICD10-CM:T63.711D,INJ060
ICD10-CM:T63.711S,INJ075
ICD10-CM:T63.712A,EXT021
ICD10-CM:T63.712A,EXT011
ICD10-CM:T63.712A,INJ023
ICD10-CM:T63.712A,MBD012
ICD10-CM:T63.712D,MBD027
ICD10-CM:T63.712D,INJ060
ICD10-CM:T63.712S,MBD034
ICD10-CM:T63.712S,INJ075
ICD10-CM:T63.713A,EXT022
ICD10-CM:T63.713A,EXT011
ICD10-CM:T63.713A,INJ023
ICD10-CM:T63.713D,INJ060
ICD10-CM:T63.713S,INJ075
ICD10-CM:T63.714A,INJ023
ICD10-CM:T63.714A,EXT023
ICD10-CM:T63.714A,EXT011
ICD10-CM:T63.714D,INJ060
ICD10-CM:T63.714S,INJ075
ICD10-CM:T63.791A,EXT011
ICD10-CM:T63.791A,EXT020
ICD10-CM:T63.791A,INJ023
ICD10-CM:T63.791D,INJ060
ICD10-CM:T63.791S,INJ075
ICD10-CM:T63.792A,EXT011
ICD10-CM:T63.792A,MBD012
ICD10-CM:T63.792A,EXT021
ICD10-CM:T63.792A,INJ023
ICD10-CM:T63.792D,INJ060
ICD10-CM:T63.792D,MBD027
ICD10-CM:T63.792S,INJ075
ICD10-CM:T63.792S,MBD034
ICD10-CM:T63.793A,EXT022
ICD10-CM:T63.793A,INJ023
ICD10-CM:T63.793A,EXT011
ICD10-CM:T63.793D,INJ060
ICD10-CM:T63.793S,INJ075
ICD10-CM:T63.794A,EXT023
ICD10-CM:T63.794A,EXT011
ICD10-CM:T63.794A,INJ023
ICD10-CM:T63.794D,INJ060
ICD10-CM:T63.794S,INJ075
ICD10-CM:T63.811A,EXT020
ICD10-CM:T63.811A,INJ023
ICD10-CM:T63.811A,EXT012
ICD10-CM:T63.811D,INJ060
ICD10-CM:T63.811S,INJ075
ICD10-CM:T63.812A,MBD012
ICD10-CM:T63.812A,INJ023
ICD10-CM:T63.812A,EXT021
ICD10-CM:T63.812A,EXT012
ICD10-CM:T63.812D,MBD027
ICD10-CM:T63.812D,INJ060
ICD10-CM:T63.812S,MBD034
ICD10-CM:T63.812S,INJ075
ICD10-CM:T63.813A,EXT022
ICD10-CM:T63.813A,EXT012
ICD10-CM:T63.813A,INJ023
ICD10-CM:T63.813D,INJ060
ICD10-CM:T63.813S,INJ075
ICD10-CM:T63.814A,INJ023
ICD10-CM:T63.814A,EXT012
ICD10-CM:T63.814A,EXT023
ICD10-CM:T63.814D,INJ060
ICD10-CM:T63.814S,INJ075
ICD10-CM:T63.821A,EXT012
ICD10-CM:T63.821A,INJ023
ICD10-CM:T63.821A,EXT020
ICD10-CM:T63.821D,INJ060
ICD10-CM:T63.821S,INJ075
ICD10-CM:T63.822A,INJ023
ICD10-CM:T63.822A,MBD012
ICD10-CM:T63.822A,EXT021
ICD10-CM:T63.822A,EXT012
ICD10-CM:T63.822D,MBD027
ICD10-CM:T63.822D,INJ060
ICD10-CM:T63.822S,INJ075
ICD10-CM:T63.822S,MBD034
ICD10-CM:T63.823A,INJ023
ICD10-CM:T63.823A,EXT022
ICD10-CM:T63.823A,EXT012
ICD10-CM:T63.823D,INJ060
ICD10-CM:T63.823S,INJ075
ICD10-CM:T63.824A,EXT023
ICD10-CM:T63.824A,INJ023
ICD10-CM:T63.824A,EXT012
ICD10-CM:T63.824D,INJ060
ICD10-CM:T63.824S,INJ075
ICD10-CM:T63.831A,EXT012
ICD10-CM:T63.831A,INJ023
ICD10-CM:T63.831A,EXT020
ICD10-CM:T63.831D,INJ060
ICD10-CM:T63.831S,INJ075
ICD10-CM:T63.832A,INJ023
ICD10-CM:T63.832A,EXT021
ICD10-CM:T63.832A,EXT012
ICD10-CM:T63.832A,MBD012
ICD10-CM:T63.832D,INJ060
ICD10-CM:T63.832D,MBD027
ICD10-CM:T63.832S,MBD034
ICD10-CM:T63.832S,INJ075
ICD10-CM:T63.833A,EXT022
ICD10-CM:T63.833A,EXT012
ICD10-CM:T63.833A,INJ023
ICD10-CM:T63.833D,INJ060
ICD10-CM:T63.833S,INJ075
ICD10-CM:T63.834A,INJ023
ICD10-CM:T63.834A,EXT012
ICD10-CM:T63.834A,EXT023
ICD10-CM:T63.834D,INJ060
ICD10-CM:T63.834S,INJ075
ICD10-CM:T63.891A,EXT012
ICD10-CM:T63.891A,EXT020
ICD10-CM:T63.891A,INJ023
ICD10-CM:T63.891D,INJ060
ICD10-CM:T63.891S,INJ075
ICD10-CM:T63.892A,EXT012
ICD10-CM:T63.892A,MBD012
ICD10-CM:T63.892A,EXT021
ICD10-CM:T63.892A,INJ023
ICD10-CM:T63.892D,INJ060
ICD10-CM:T63.892D,MBD027
ICD10-CM:T63.892S,MBD034
ICD10-CM:T63.892S,INJ075
ICD10-CM:T63.893A,EXT022
ICD10-CM:T63.893A,EXT012
ICD10-CM:T63.893A,INJ023
ICD10-CM:T63.893D,INJ060
ICD10-CM:T63.893S,INJ075
ICD10-CM:T63.894A,EXT012
ICD10-CM:T63.894A,INJ023
ICD10-CM:T63.894A,EXT023
ICD10-CM:T63.894D,INJ060
ICD10-CM:T63.894S,INJ075
ICD10-CM:T63.91XA,EXT020
ICD10-CM:T63.91XA,INJ023
ICD10-CM:T63.91XA,EXT012
ICD10-CM:T63.91XD,INJ060
ICD10-CM:T63.91XS,INJ075
ICD10-CM:T63.92XA,INJ023
ICD10-CM:T63.92XA,EXT021
ICD10-CM:T63.92XA,MBD012
ICD10-CM:T63.92XA,EXT012
ICD10-CM:T63.92XD,INJ060
ICD10-CM:T63.92XD,MBD027
ICD10-CM:T63.92XS,INJ075
ICD10-CM:T63.92XS,MBD034
ICD10-CM:T63.93XA,INJ023
ICD10-CM:T63.93XA,EXT012
ICD10-CM:T63.93XA,EXT022
ICD10-CM:T63.93XD,INJ060
ICD10-CM:T63.93XS,INJ075
ICD10-CM:T63.94XA,EXT012
ICD10-CM:T63.94XA,EXT023
ICD10-CM:T63.94XA,INJ023
ICD10-CM:T63.94XD,INJ060
ICD10-CM:T63.94XS,INJ075
